0000192098;2021/11/07 11:36:53;MAD;Lufthansa;Boeing 777
0000147517;2021/11/07 10:46:53;MAD;Lufthansa;Boeing 777
0000023763;2021/11/07 08:10:43;MAD;Lufthansa;Boeing 777
0000014781;2021/11/07 07:47:55;MAD;Lufthansa;Boeing 777
0000014398;2021/11/07 07:43:15;MAD;Lufthansa;Boeing 777
0000107377;2021/11/07 07:33:17;MAD;Lufthansa;Boeing 777
0000028821;2021/11/07 01:25:37;MAD;Lufthansa;Boeing 777
0000145156;2021/11/07 00:52:29;MAD;Lufthansa;Boeing 777
0000054751;2021/11/07 00:19:24;MAD;Lufthansa;Boeing 777
0000195926;2021/11/06 16:50:52;MAD;Lufthansa;Boeing 777
0000194668;2021/11/06 12:54:09;MAD;Lufthansa;Boeing 777
0000016205;2021/11/06 12:36:29;MAD;Lufthansa;Boeing 777
0000041568;2021/11/06 07:22:47;MAD;Lufthansa;Boeing 777
0000069845;2021/11/06 06:53:42;MAD;Lufthansa;Boeing 777
0000056089;2021/11/06 05:13:42;MAD;Lufthansa;Boeing 777
0000118757;2021/11/06 04:02:11;MAD;Lufthansa;Boeing 777
0000125338;2021/11/06 02:29:50;MAD;Lufthansa;Boeing 777
0000138435;2021/11/06 02:23:13;MAD;Lufthansa;Boeing 777
0000176893;2021/11/05 17:52:45;MAD;Lufthansa;Boeing 777
0000048007;2021/11/05 16:52:47;MAD;Lufthansa;Boeing 777
0000181581;2021/11/05 12:49:08;MAD;Lufthansa;Boeing 777
0000055175;2021/11/05 10:19:36;MAD;Lufthansa;Boeing 777
0000166321;2021/11/05 09:22:55;MAD;Lufthansa;Boeing 777
0000036727;2021/11/05 06:39:56;MAD;Lufthansa;Boeing 777
0000012822;2021/11/05 06:16:29;MAD;Lufthansa;Boeing 777
0000037051;2021/11/05 05:04:33;MAD;Lufthansa;Boeing 777
0000003696;2021/11/05 03:50:43;MAD;Lufthansa;Boeing 777
0000018285;2021/11/05 03:32:03;MAD;Lufthansa;Boeing 777
0000041241;2021/11/05 02:28:47;MAD;Lufthansa;Boeing 777
0000034067;2021/11/05 00:52:48;MAD;Lufthansa;Boeing 777
0000154438;2021/11/05 00:14:27;MAD;Lufthansa;Boeing 777
0000086105;2021/11/04 17:21:11;MAD;Lufthansa;Boeing 777
0000058611;2021/11/04 16:11:17;MAD;Lufthansa;Boeing 777
0000092909;2021/11/04 15:36:48;MAD;Lufthansa;Boeing 777
0000193672;2021/11/04 14:06:40;MAD;Lufthansa;Boeing 777
0000031740;2021/11/04 12:42:14;MAD;Lufthansa;Boeing 777
0000007545;2021/11/04 11:12:14;MAD;Lufthansa;Boeing 777
0000128557;2021/11/04 11:03:04;MAD;Lufthansa;Boeing 777
0000114052;2021/11/04 10:02:53;MAD;Lufthansa;Boeing 777
0000181833;2021/11/04 08:40:54;MAD;Lufthansa;Boeing 777
0000125293;2021/11/04 06:57:54;MAD;Lufthansa;Boeing 777
0000146481;2021/11/04 06:16:07;MAD;Lufthansa;Boeing 777
0000078136;2021/11/04 06:03:50;MAD;Lufthansa;Boeing 777
0000085531;2021/11/04 05:56:09;MAD;Lufthansa;Boeing 777
0000131543;2021/11/04 03:59:33;MAD;Lufthansa;Boeing 777
0000064481;2021/11/04 03:02:17;MAD;Lufthansa;Boeing 777
0000058163;2021/11/04 01:28:55;MAD;Lufthansa;Boeing 777
0000158935;2021/11/04 00:39:02;MAD;Lufthansa;Boeing 777
0000004865;2021/11/03 15:49:44;MAD;Lufthansa;Boeing 777
0000129391;2021/11/03 11:43:45;MAD;Lufthansa;Boeing 777
0000176255;2021/11/03 11:39:26;MAD;Lufthansa;Boeing 777
0000106538;2021/11/03 11:01:32;MAD;Lufthansa;Boeing 777
0000174985;2021/11/03 10:50:31;MAD;Lufthansa;Boeing 777
0000156208;2021/11/03 09:13:51;MAD;Lufthansa;Boeing 777
0000027405;2021/11/03 08:48:36;MAD;Lufthansa;Boeing 777
0000116119;2021/11/03 08:42:06;MAD;Lufthansa;Boeing 777
0000170668;2021/11/03 08:04:21;MAD;Lufthansa;Boeing 777
0000108986;2021/11/03 03:59:08;MAD;Lufthansa;Boeing 777
0000102858;2021/11/03 02:53:57;MAD;Lufthansa;Boeing 777
0000148653;2021/11/03 02:14:14;MAD;Lufthansa;Boeing 777
0000128508;2021/11/03 01:13:17;MAD;Lufthansa;Boeing 777
0000012603;2021/11/03 00:24:58;MAD;Lufthansa;Boeing 777
0000149633;2021/11/03 00:24:16;MAD;Lufthansa;Boeing 777
0000181925;2021/11/02 16:13:52;MAD;Lufthansa;Boeing 777
0000067362;2021/11/02 15:15:12;MAD;Lufthansa;Boeing 777
0000161533;2021/11/02 15:14:32;MAD;Lufthansa;Boeing 777
