0000120006;2021/08/22 16:53:09;AMS;British Airways;Boeing 737
0000058267;2021/08/22 16:18:34;AMS;British Airways;Boeing 737
0000176986;2021/08/22 14:51:28;CDG;EasyJet;Airbus A320
0000038181;2021/08/22 13:08:15;AMS;British Airways;Boeing 737
0000000470;2021/08/22 12:40:29;AMS;British Airways;Boeing 737
0000113422;2021/08/22 10:56:06;AMS;British Airways;Boeing 737
0000056854;2021/08/22 10:23:24;AMS;British Airways;Boeing 737
0000131047;2021/08/22 09:38:13;CDG;EasyJet;Airbus A320
0000136227;2021/08/22 08:57:03;AMS;British Airways;Boeing 737
0000129999;2021/08/22 08:11:15;CDG;EasyJet;Airbus A320
0000099493;2021/08/22 07:03:24;CDG;EasyJet;Airbus A320
0000005617;2021/08/22 06:12:06;AMS;British Airways;Boeing 737
0000182424;2021/08/22 05:47:33;CDG;EasyJet;Airbus A320
0000190501;2021/08/22 04:07:33;CDG;EasyJet;Airbus A320
0000083254;2021/08/22 02:57:03;AMS;British Airways;Boeing 737
0000198346;2021/08/22 01:31:14;AMS;British Airways;Boeing 737
0000099382;2021/08/22 01:28:38;AMS;British Airways;Boeing 737
0000022350;2021/08/22 01:28:28;AMS;British Airways;Boeing 737
0000060436;2021/08/21 15:53:34;AMS;British Airways;Boeing 737
0000153757;2021/08/21 15:51:03;CDG;EasyJet;Airbus A320
0000044845;2021/08/21 15:50:49;CDG;EasyJet;Airbus A320
0000027187;2021/08/21 14:05:56;CDG;EasyJet;Airbus A320
0000006761;2021/08/21 13:01:06;AMS;British Airways;Boeing 737
0000173092;2021/08/21 12:55:02;AMS;British Airways;Boeing 737
0000012072;2021/08/21 11:15:15;AMS;British Airways;Boeing 737
0000143363;2021/08/21 11:01:53;AMS;British Airways;Boeing 737
0000117671;2021/08/21 10:32:34;CDG;EasyJet;Airbus A320
0000159274;2021/08/21 09:25:26;AMS;British Airways;Boeing 737
0000191830;2021/08/21 08:48:27;AMS;British Airways;Boeing 737
0000132917;2021/08/21 08:43:09;CDG;EasyJet;Airbus A320
0000044824;2021/08/21 07:09:21;AMS;British Airways;Boeing 737
0000031283;2021/08/21 06:04:20;AMS;British Airways;Boeing 737
0000132604;2021/08/21 05:55:18;CDG;EasyJet;Airbus A320
0000146744;2021/08/21 05:18:17;AMS;British Airways;Boeing 737
0000055406;2021/08/21 05:07:30;CDG;EasyJet;Airbus A320
0000103277;2021/08/21 04:49:11;AMS;British Airways;Boeing 737
0000055797;2021/08/21 04:43:00;CDG;EasyJet;Airbus A320
0000067253;2021/08/21 04:17:16;CDG;EasyJet;Airbus A320
0000055215;2021/08/21 02:19:37;CDG;EasyJet;Airbus A320
0000071218;2021/08/21 02:02:36;CDG;EasyJet;Airbus A320
0000102588;2021/08/21 00:37:47;CDG;EasyJet;Airbus A320
0000137606;2021/08/20 17:33:26;CDG;EasyJet;Airbus A320
0000098696;2021/08/20 16:53:24;AMS;British Airways;Boeing 737
0000107904;2021/08/20 15:48:28;CDG;EasyJet;Airbus A320
0000041987;2021/08/20 15:47:37;AMS;British Airways;Boeing 737
0000055996;2021/08/20 13:58:08;AMS;British Airways;Boeing 737
0000055987;2021/08/20 11:47:49;AMS;British Airways;Boeing 737
0000127559;2021/08/20 10:49:47;CDG;EasyJet;Airbus A320
0000199304;2021/08/20 10:06:14;AMS;British Airways;Boeing 737
0000177014;2021/08/20 08:07:35;AMS;British Airways;Boeing 737
0000008876;2021/08/20 08:00:42;AMS;British Airways;Boeing 737
0000145491;2021/08/20 07:04:40;AMS;British Airways;Boeing 737
0000051754;2021/08/20 06:50:35;AMS;British Airways;Boeing 737
0000043624;2021/08/20 06:06:26;AMS;British Airways;Boeing 737
0000024843;2021/08/20 05:18:51;CDG;EasyJet;Airbus A320
0000031960;2021/08/20 05:08:26;AMS;British Airways;Boeing 737
0000193186;2021/08/20 04:16:24;AMS;British Airways;Boeing 737
0000088055;2021/08/20 03:51:44;AMS;British Airways;Boeing 737
0000143389;2021/08/20 03:47:11;CDG;EasyJet;Airbus A320
0000029692;2021/08/20 01:43:59;CDG;EasyJet;Airbus A320
0000069641;2021/08/20 01:32:03;CDG;EasyJet;Airbus A320
0000146200;2021/08/20 01:29:33;AMS;British Airways;Boeing 737
0000075110;2021/08/20 00:55:37;CDG;EasyJet;Airbus A320
0000163724;2021/08/19 15:50:00;AMS;British Airways;Boeing 737
0000193278;2021/08/19 14:56:43;AMS;British Airways;Boeing 737
0000127967;2021/08/19 14:56:42;CDG;EasyJet;Airbus A320
0000162177;2021/08/19 13:06:49;CDG;EasyJet;Airbus A320
0000157160;2021/08/19 10:35:17;CDG;EasyJet;Airbus A320
0000069441;2021/08/19 08:44:50;CDG;EasyJet;Airbus A320
0000093288;2021/08/19 08:25:13;AMS;British Airways;Boeing 737
0000173147;2021/08/19 05:07:16;AMS;British Airways;Boeing 737
0000054627;2021/08/19 04:01:47;CDG;EasyJet;Airbus A320
0000066544;2021/08/19 03:44:14;AMS;British Airways;Boeing 737
0000163434;2021/08/19 02:28:55;CDG;EasyJet;Airbus A320
0000199846;2021/08/19 02:08:49;AMS;British Airways;Boeing 737
0000000083;2021/08/19 01:43:55;AMS;British Airways;Boeing 737
0000038312;2021/08/18 17:56:17;CDG;EasyJet;Airbus A320
0000120241;2021/08/18 17:48:54;CDG;EasyJet;Airbus A320
0000148577;2021/08/18 17:26:05;CDG;EasyJet;Airbus A320
0000107121;2021/08/18 15:43:09;CDG;EasyJet;Airbus A320
0000196953;2021/08/18 14:18:28;CDG;EasyJet;Airbus A320
0000012969;2021/08/18 13:08:12;AMS;British Airways;Boeing 737
0000014902;2021/08/18 12:14:37;AMS;British Airways;Boeing 737
0000165954;2021/08/18 11:22:06;CDG;EasyJet;Airbus A320
0000198716;2021/08/18 11:13:41;CDG;EasyJet;Airbus A320
0000171913;2021/08/18 11:04:41;AMS;British Airways;Boeing 737
0000010502;2021/08/18 10:42:05;AMS;British Airways;Boeing 737
0000168500;2021/08/18 10:18:44;AMS;British Airways;Boeing 737
0000093315;2021/08/18 09:51:55;AMS;British Airways;Boeing 737
0000079174;2021/08/18 09:46:36;CDG;EasyJet;Airbus A320
0000064007;2021/08/18 08:59:26;CDG;EasyJet;Airbus A320
0000064058;2021/08/18 08:31:48;CDG;EasyJet;Airbus A320
0000077262;2021/08/18 07:59:21;CDG;EasyJet;Airbus A320
0000081784;2021/08/18 07:19:36;CDG;EasyJet;Airbus A320
0000132458;2021/08/18 07:02:09;CDG;EasyJet;Airbus A320
0000182991;2021/08/18 06:01:29;AMS;British Airways;Boeing 737
0000121879;2021/08/18 05:33:20;CDG;EasyJet;Airbus A320
0000040963;2021/08/18 04:59:08;CDG;EasyJet;Airbus A320
0000170606;2021/08/18 04:30:41;CDG;EasyJet;Airbus A320
0000101965;2021/08/18 04:19:26;AMS;British Airways;Boeing 737
0000087297;2021/08/18 03:47:45;AMS;British Airways;Boeing 737
0000175633;2021/08/18 03:29:46;CDG;EasyJet;Airbus A320
0000027462;2021/08/18 02:44:26;AMS;British Airways;Boeing 737
0000190518;2021/08/18 01:44:24;AMS;British Airways;Boeing 737
0000055234;2021/08/18 01:36:01;CDG;EasyJet;Airbus A320
0000092419;2021/08/17 17:49:21;AMS;British Airways;Boeing 737
0000096421;2021/08/17 17:28:18;CDG;EasyJet;Airbus A320
0000056268;2021/08/17 16:01:07;AMS;British Airways;Boeing 737
0000017070;2021/08/17 15:38:43;CDG;EasyJet;Airbus A320
0000066809;2021/08/17 15:29:58;AMS;British Airways;Boeing 737
0000030013;2021/08/17 14:49:02;AMS;British Airways;Boeing 737
0000098837;2021/08/17 14:44:38;AMS;British Airways;Boeing 737
0000079336;2021/08/17 14:01:53;AMS;British Airways;Boeing 737
0000062275;2021/08/17 13:53:21;CDG;EasyJet;Airbus A320
0000134814;2021/08/17 13:31:38;CDG;EasyJet;Airbus A320
0000054667;2021/08/17 12:19:36;CDG;EasyJet;Airbus A320
0000182778;2021/08/17 11:36:28;AMS;British Airways;Boeing 737
0000111750;2021/08/17 11:16:03;AMS;British Airways;Boeing 737
0000144275;2021/08/17 10:59:22;CDG;EasyJet;Airbus A320
0000168484;2021/08/17 09:58:50;CDG;EasyJet;Airbus A320
0000111397;2021/08/17 09:41:58;CDG;EasyJet;Airbus A320
0000191377;2021/08/17 09:18:23;AMS;British Airways;Boeing 737
0000174676;2021/08/17 09:08:11;AMS;British Airways;Boeing 737
0000114659;2021/08/17 08:38:51;AMS;British Airways;Boeing 737
0000102296;2021/08/17 08:00:39;CDG;EasyJet;Airbus A320
0000069982;2021/08/17 07:31:07;AMS;British Airways;Boeing 737
0000042619;2021/08/17 07:07:03;CDG;EasyJet;Airbus A320
0000139687;2021/08/17 06:59:41;CDG;EasyJet;Airbus A320
0000029151;2021/08/17 05:36:53;AMS;British Airways;Boeing 737
0000096280;2021/08/17 04:27:36;CDG;EasyJet;Airbus A320
0000012423;2021/08/16 16:23:49;CDG;EasyJet;Airbus A320
0000067489;2021/08/16 16:04:43;CDG;EasyJet;Airbus A320
0000033913;2021/08/16 14:32:24;AMS;British Airways;Boeing 737
0000117377;2021/08/16 13:22:34;AMS;British Airways;Boeing 737
0000035652;2021/08/16 13:10:56;AMS;British Airways;Boeing 737
0000161517;2021/08/16 12:13:03;AMS;British Airways;Boeing 737
0000009786;2021/08/16 11:50:15;AMS;British Airways;Boeing 737
0000023154;2021/08/16 09:50:33;CDG;EasyJet;Airbus A320
0000029927;2021/08/16 07:20:02;CDG;EasyJet;Airbus A320
0000168037;2021/08/16 07:02:05;CDG;EasyJet;Airbus A320
0000131524;2021/08/16 06:41:25;CDG;EasyJet;Airbus A320
0000141183;2021/08/16 06:36:57;AMS;British Airways;Boeing 737
0000140031;2021/08/16 06:28:02;AMS;British Airways;Boeing 737
0000121032;2021/08/16 05:54:14;CDG;EasyJet;Airbus A320
0000060114;2021/08/16 04:24:35;AMS;British Airways;Boeing 737
0000163641;2021/08/16 04:11:54;AMS;British Airways;Boeing 737
0000011273;2021/08/16 03:38:06;CDG;EasyJet;Airbus A320
0000161312;2021/08/16 03:37:32;AMS;British Airways;Boeing 737
0000198479;2021/08/16 02:43:19;CDG;EasyJet;Airbus A320
0000037312;2021/08/16 00:48:21;CDG;EasyJet;Airbus A320
0000084576;2021/08/16 00:12:50;CDG;EasyJet;Airbus A320
0000069198;2021/08/15 17:49:40;AMS;British Airways;Boeing 737
0000013588;2021/08/15 17:30:56;AMS;British Airways;Boeing 737
