0000138983;2021/10/22 17:23:58;ATH;Alitalia;Boeing 767
0000014175;2021/10/22 16:50:55;ATH;Alitalia;Boeing 767
0000003248;2021/10/22 15:46:14;ATH;Alitalia;Boeing 767
0000004073;2021/10/22 15:35:37;ATH;Alitalia;Boeing 767
0000024357;2021/10/22 13:17:53;ATH;Alitalia;Boeing 767
0000047953;2021/10/22 11:38:46;ATH;Alitalia;Boeing 767
0000043687;2021/10/22 10:29:24;ATH;Alitalia;Boeing 767
0000166716;2021/10/22 10:00:33;ATH;Alitalia;Boeing 767
0000017404;2021/10/22 09:31:46;ATH;Alitalia;Boeing 767
0000076885;2021/10/22 05:09:30;ATH;Alitalia;Boeing 767
0000119722;2021/10/22 04:50:00;ATH;Alitalia;Boeing 767
0000098575;2021/10/22 02:46:15;ATH;Alitalia;Boeing 767
0000031823;2021/10/22 00:48:08;ATH;Alitalia;Boeing 767
0000162845;2021/10/21 16:54:01;ATH;Alitalia;Boeing 767
0000053528;2021/10/21 16:19:01;ATH;Alitalia;Boeing 767
0000123732;2021/10/21 14:46:26;ATH;Alitalia;Boeing 767
0000180746;2021/10/21 11:46:43;ATH;Alitalia;Boeing 767
0000136725;2021/10/21 09:36:22;ATH;Alitalia;Boeing 767
0000183645;2021/10/21 09:28:38;ATH;Alitalia;Boeing 767
0000084412;2021/10/21 08:18:07;ATH;Alitalia;Boeing 767
0000159644;2021/10/21 06:56:18;ATH;Alitalia;Boeing 767
0000076783;2021/10/21 05:51:05;ATH;Alitalia;Boeing 767
0000172082;2021/10/21 03:24:35;ATH;Alitalia;Boeing 767
0000076053;2021/10/21 03:16:10;ATH;Alitalia;Boeing 767
0000155260;2021/10/21 02:42:44;ATH;Alitalia;Boeing 767
0000173637;2021/10/20 17:33:10;ATH;Alitalia;Boeing 767
0000091947;2021/10/20 16:30:20;ATH;Alitalia;Boeing 767
0000045851;2021/10/20 15:49:07;ATH;Alitalia;Boeing 767
0000058165;2021/10/20 15:08:11;ATH;Alitalia;Boeing 767
0000064637;2021/10/20 11:15:04;ATH;Alitalia;Boeing 767
0000129991;2021/10/20 10:39:03;ATH;Alitalia;Boeing 767
0000109895;2021/10/20 08:13:52;ATH;Alitalia;Boeing 767
0000002490;2021/10/20 04:32:23;ATH;Alitalia;Boeing 767
0000161671;2021/10/20 02:30:15;ATH;Alitalia;Boeing 767
0000181327;2021/10/19 13:47:10;ATH;Alitalia;Boeing 767
0000103228;2021/10/19 12:33:34;ATH;Alitalia;Boeing 767
0000029855;2021/10/19 09:39:31;ATH;Alitalia;Boeing 767
0000006269;2021/10/19 08:30:29;ATH;Alitalia;Boeing 767
0000056844;2021/10/19 06:37:56;ATH;Alitalia;Boeing 767
0000167583;2021/10/19 03:27:32;ATH;Alitalia;Boeing 767
0000001108;2021/10/18 17:45:44;ATH;Alitalia;Boeing 767
0000108121;2021/10/18 16:44:48;ATH;Alitalia;Boeing 767
0000139810;2021/10/18 16:24:21;ATH;Alitalia;Boeing 767
0000006108;2021/10/18 16:02:11;ATH;Alitalia;Boeing 767
0000183296;2021/10/18 15:17:51;ATH;Alitalia;Boeing 767
0000197993;2021/10/18 14:29:47;ATH;Alitalia;Boeing 767
0000111524;2021/10/18 13:02:44;ATH;Alitalia;Boeing 767
0000150797;2021/10/18 11:13:18;ATH;Alitalia;Boeing 767
0000189631;2021/10/18 09:36:17;ATH;Alitalia;Boeing 767
0000163620;2021/10/18 08:16:55;ATH;Alitalia;Boeing 767
0000188065;2021/10/18 06:46:10;ATH;Alitalia;Boeing 767
0000051243;2021/10/18 00:08:40;ATH;Alitalia;Boeing 767
0000199682;2021/10/17 17:35:40;ATH;Alitalia;Boeing 767
0000175080;2021/10/17 17:02:31;ATH;Alitalia;Boeing 767
0000199504;2021/10/17 13:59:02;ATH;Alitalia;Boeing 767
0000105740;2021/10/17 11:10:45;ATH;Alitalia;Boeing 767
0000118844;2021/10/17 10:26:37;ATH;Alitalia;Boeing 767
0000049662;2021/10/17 09:56:31;ATH;Alitalia;Boeing 767
0000057561;2021/10/17 08:29:00;ATH;Alitalia;Boeing 767
0000181802;2021/10/17 08:07:16;ATH;Alitalia;Boeing 767
0000142004;2021/10/17 07:37:44;ATH;Alitalia;Boeing 767
0000000174;2021/10/17 07:10:34;ATH;Alitalia;Boeing 767
0000137965;2021/10/17 05:55:04;ATH;Alitalia;Boeing 767
0000189076;2021/10/17 04:47:06;ATH;Alitalia;Boeing 767
0000179938;2021/10/17 03:35:25;ATH;Alitalia;Boeing 767
0000178252;2021/10/17 02:50:23;ATH;Alitalia;Boeing 767
0000177281;2021/10/17 01:12:22;ATH;Alitalia;Boeing 767
0000087434;2021/10/17 00:43:01;ATH;Alitalia;Boeing 767
0000080722;2021/10/16 13:53:27;ATH;Alitalia;Boeing 767
0000145418;2021/10/16 13:24:31;ATH;Alitalia;Boeing 767
0000106693;2021/10/16 10:39:23;ATH;Alitalia;Boeing 767
0000076505;2021/10/16 10:05:13;ATH;Alitalia;Boeing 767
0000068405;2021/10/16 09:47:44;ATH;Alitalia;Boeing 767
0000050395;2021/10/16 07:09:15;ATH;Alitalia;Boeing 767
0000142358;2021/10/16 05:03:20;ATH;Alitalia;Boeing 767
0000101727;2021/10/16 03:57:28;ATH;Alitalia;Boeing 767
0000096829;2021/10/16 02:51:18;ATH;Alitalia;Boeing 767
0000058122;2021/10/16 02:32:16;ATH;Alitalia;Boeing 767
0000080302;2021/10/16 01:13:51;ATH;Alitalia;Boeing 767
0000166229;2021/10/16 00:47:28;ATH;Alitalia;Boeing 767
0000187769;2021/10/15 17:57:24;ATH;Alitalia;Boeing 767
0000178949;2021/10/15 16:04:06;ATH;Alitalia;Boeing 767
0000115182;2021/10/15 05:53:07;ATH;Alitalia;Boeing 767
0000116854;2021/10/15 04:30:24;ATH;Alitalia;Boeing 767
0000042286;2021/10/15 04:25:33;ATH;Alitalia;Boeing 767
0000118271;2021/10/15 04:05:38;ATH;Alitalia;Boeing 767
0000197624;2021/10/14 17:16:00;ATH;Alitalia;Boeing 767
0000186032;2021/10/14 16:47:47;ATH;Alitalia;Boeing 767
0000063577;2021/10/14 15:45:54;ATH;Alitalia;Boeing 767
0000018870;2021/10/14 14:58:43;ATH;Alitalia;Boeing 767
0000129487;2021/10/14 07:44:16;ATH;Alitalia;Boeing 767
0000171708;2021/10/14 06:05:31;ATH;Alitalia;Boeing 767
0000136180;2021/10/14 04:04:56;ATH;Alitalia;Boeing 767
0000093604;2021/10/14 03:40:30;ATH;Alitalia;Boeing 767
0000066169;2021/10/14 00:14:51;ATH;Alitalia;Boeing 767
0000027594;2021/10/13 15:30:28;ATH;Alitalia;Boeing 767
0000187512;2021/10/13 14:30:54;ATH;Alitalia;Boeing 767
0000106508;2021/10/13 12:03:08;ATH;Alitalia;Boeing 767
0000080209;2021/10/13 08:33:29;ATH;Alitalia;Boeing 767
0000083954;2021/10/13 08:20:33;ATH;Alitalia;Boeing 767
0000152934;2021/10/13 08:10:36;ATH;Alitalia;Boeing 767
0000038944;2021/10/13 07:40:20;ATH;Alitalia;Boeing 767
0000148705;2021/10/13 07:24:43;ATH;Alitalia;Boeing 767
0000118809;2021/10/13 06:09:54;ATH;Alitalia;Boeing 767
0000088479;2021/10/13 05:32:54;ATH;Alitalia;Boeing 767
0000153406;2021/10/13 04:25:10;ATH;Alitalia;Boeing 767
0000134934;2021/10/13 04:06:16;ATH;Alitalia;Boeing 767
0000027802;2021/10/13 03:07:53;ATH;Alitalia;Boeing 767
0000079636;2021/10/13 02:23:13;ATH;Alitalia;Boeing 767
0000055971;2021/10/13 02:08:00;ATH;Alitalia;Boeing 767
0000163864;2021/10/13 00:03:59;ATH;Alitalia;Boeing 767
0000122288;2021/10/12 13:02:51;ATH;Alitalia;Boeing 767
0000119111;2021/10/12 11:15:18;ATH;Alitalia;Boeing 767
0000165214;2021/10/12 11:09:53;ATH;Alitalia;Boeing 767
0000100575;2021/10/12 09:59:18;ATH;Alitalia;Boeing 767
0000077558;2021/10/12 09:05:29;ATH;Alitalia;Boeing 767
0000140908;2021/10/12 07:46:33;ATH;Alitalia;Boeing 767
0000049477;2021/10/12 07:45:41;ATH;Alitalia;Boeing 767
0000107898;2021/10/12 03:44:27;ATH;Alitalia;Boeing 767
0000118017;2021/10/12 00:58:22;ATH;Alitalia;Boeing 767
0000123558;2021/10/12 00:54:06;ATH;Alitalia;Boeing 767
0000057029;2021/10/11 17:55:45;ATH;Alitalia;Boeing 767
0000194544;2021/10/11 17:09:44;ATH;Alitalia;Boeing 767
0000169082;2021/10/11 14:46:37;ATH;Alitalia;Boeing 767
0000045854;2021/10/11 14:33:59;ATH;Alitalia;Boeing 767
0000018569;2021/10/11 14:20:03;ATH;Alitalia;Boeing 767
0000001919;2021/10/11 11:53:46;ATH;Alitalia;Boeing 767
0000119302;2021/10/11 11:27:58;ATH;Alitalia;Boeing 767
0000170969;2021/10/11 08:36:53;ATH;Alitalia;Boeing 767
0000176983;2021/10/11 05:56:20;ATH;Alitalia;Boeing 767
0000133033;2021/10/11 05:02:43;ATH;Alitalia;Boeing 767
0000148371;2021/10/11 03:50:12;ATH;Alitalia;Boeing 767
0000177990;2021/10/11 00:28:00;ATH;Alitalia;Boeing 767
0000190576;2021/10/10 17:41:04;ATH;Alitalia;Boeing 767
0000160261;2021/10/10 16:40:40;ATH;Alitalia;Boeing 767
0000008591;2021/10/10 16:36:37;ATH;Alitalia;Boeing 767
0000168058;2021/10/10 14:43:05;ATH;Alitalia;Boeing 767
0000194533;2021/10/10 13:55:05;ATH;Alitalia;Boeing 767
0000059043;2021/10/10 13:05:29;ATH;Alitalia;Boeing 767
0000189002;2021/10/10 11:59:43;ATH;Alitalia;Boeing 767
0000022583;2021/10/10 11:34:32;ATH;Alitalia;Boeing 767
0000110057;2021/10/10 11:24:07;ATH;Alitalia;Boeing 767
0000133974;2021/10/10 09:29:17;ATH;Alitalia;Boeing 767
0000141741;2021/10/10 09:27:29;ATH;Alitalia;Boeing 767
0000091552;2021/10/10 08:48:49;ATH;Alitalia;Boeing 767
0000001447;2021/10/10 08:29:32;ATH;Alitalia;Boeing 767
0000005926;2021/10/10 08:14:40;ATH;Alitalia;Boeing 767
0000119932;2021/10/10 05:08:47;ATH;Alitalia;Boeing 767
0000138511;2021/10/10 04:17:24;ATH;Alitalia;Boeing 767
0000123473;2021/10/10 02:49:59;ATH;Alitalia;Boeing 767
0000139611;2021/10/10 02:01:02;ATH;Alitalia;Boeing 767
0000098963;2021/10/09 17:18:07;ATH;Alitalia;Boeing 767
0000004340;2021/10/09 13:27:33;ATH;Alitalia;Boeing 767
0000088120;2021/10/09 12:42:36;ATH;Alitalia;Boeing 767
0000150909;2021/10/09 12:39:37;ATH;Alitalia;Boeing 767
0000095239;2021/10/09 11:43:09;ATH;Alitalia;Boeing 767
0000089693;2021/10/09 10:38:15;ATH;Alitalia;Boeing 767
0000198295;2021/10/09 07:31:58;ATH;Alitalia;Boeing 767
0000102969;2021/10/09 07:08:19;ATH;Alitalia;Boeing 767
0000067704;2021/10/09 05:09:03;ATH;Alitalia;Boeing 767
0000031019;2021/10/09 04:53:12;ATH;Alitalia;Boeing 767
0000194137;2021/10/09 04:34:16;ATH;Alitalia;Boeing 767
0000023587;2021/10/09 02:59:47;ATH;Alitalia;Boeing 767
0000069210;2021/10/09 02:52:08;ATH;Alitalia;Boeing 767
0000123351;2021/10/08 13:50:32;ATH;Alitalia;Boeing 767
0000001837;2021/10/08 13:21:06;ATH;Alitalia;Boeing 767
0000067514;2021/10/08 12:31:54;ATH;Alitalia;Boeing 767
0000000602;2021/10/08 11:47:06;ATH;Alitalia;Boeing 767
0000162724;2021/10/08 11:25:47;ATH;Alitalia;Boeing 767
0000049151;2021/10/08 07:52:31;ATH;Alitalia;Boeing 767
0000016691;2021/10/08 06:17:03;ATH;Alitalia;Boeing 767
0000156981;2021/10/08 05:29:05;ATH;Alitalia;Boeing 767
0000179577;2021/10/08 04:03:55;ATH;Alitalia;Boeing 767
0000094597;2021/10/08 03:55:13;ATH;Alitalia;Boeing 767
0000104080;2021/10/07 13:06:37;ATH;Alitalia;Boeing 767
0000158464;2021/10/07 12:29:57;ATH;Alitalia;Boeing 767
0000055075;2021/10/07 10:27:46;ATH;Alitalia;Boeing 767
0000053644;2021/10/07 09:38:09;ATH;Alitalia;Boeing 767
0000042221;2021/10/07 09:34:37;ATH;Alitalia;Boeing 767
0000008497;2021/10/07 06:20:48;ATH;Alitalia;Boeing 767
0000056228;2021/10/07 03:20:21;ATH;Alitalia;Boeing 767
0000044058;2021/10/07 03:06:30;ATH;Alitalia;Boeing 767
0000175620;2021/10/07 00:57:45;ATH;Alitalia;Boeing 767
0000096372;2021/10/06 16:26:40;ATH;Alitalia;Boeing 767
0000072607;2021/10/06 15:28:58;ATH;Alitalia;Boeing 767
0000109951;2021/10/06 12:59:56;ATH;Alitalia;Boeing 767
0000185442;2021/10/06 12:17:55;ATH;Alitalia;Boeing 767
0000022918;2021/10/06 12:03:04;ATH;Alitalia;Boeing 767
0000194202;2021/10/06 07:34:04;ATH;Alitalia;Boeing 767
0000145396;2021/10/06 06:48:30;ATH;Alitalia;Boeing 767
0000101079;2021/10/06 06:45:49;ATH;Alitalia;Boeing 767
0000097287;2021/10/06 02:29:10;ATH;Alitalia;Boeing 767
0000181317;2021/10/06 02:04:49;ATH;Alitalia;Boeing 767
0000016652;2021/10/06 01:31:08;ATH;Alitalia;Boeing 767
0000198283;2021/10/06 00:44:01;ATH;Alitalia;Boeing 767
0000055082;2021/10/06 00:33:43;ATH;Alitalia;Boeing 767
0000125973;2021/10/05 17:31:24;ATH;Alitalia;Boeing 767
0000094631;2021/10/05 16:38:26;ATH;Alitalia;Boeing 767
0000185106;2021/10/05 16:12:55;ATH;Alitalia;Boeing 767
0000061858;2021/10/05 14:47:38;ATH;Alitalia;Boeing 767
0000187211;2021/10/05 14:06:08;ATH;Alitalia;Boeing 767
0000074724;2021/10/05 11:48:28;ATH;Alitalia;Boeing 767
0000122281;2021/10/05 10:06:57;ATH;Alitalia;Boeing 767
0000012292;2021/10/05 09:28:49;ATH;Alitalia;Boeing 767
0000133597;2021/10/05 08:16:26;ATH;Alitalia;Boeing 767
0000120201;2021/10/05 07:56:57;ATH;Alitalia;Boeing 767
0000045083;2021/10/05 06:16:17;ATH;Alitalia;Boeing 767
0000007000;2021/10/05 04:11:55;ATH;Alitalia;Boeing 767
0000168264;2021/10/05 03:15:43;ATH;Alitalia;Boeing 767
0000187917;2021/10/05 02:00:12;ATH;Alitalia;Boeing 767
0000072877;2021/10/05 01:52:10;ATH;Alitalia;Boeing 767
0000122493;2021/10/05 00:12:59;ATH;Alitalia;Boeing 767
0000045577;2021/10/04 17:52:57;ATH;Alitalia;Boeing 767
0000156536;2021/10/04 17:02:30;ATH;Alitalia;Boeing 767
0000198475;2021/10/04 13:56:04;ATH;Alitalia;Boeing 767
0000023505;2021/10/04 09:48:38;ATH;Alitalia;Boeing 767
0000008791;2021/10/04 08:42:43;ATH;Alitalia;Boeing 767
0000081480;2021/10/04 06:44:28;ATH;Alitalia;Boeing 767
0000031657;2021/10/04 06:44:26;ATH;Alitalia;Boeing 767
0000129905;2021/10/04 05:16:20;ATH;Alitalia;Boeing 767
0000128188;2021/10/04 04:34:05;ATH;Alitalia;Boeing 767
0000176298;2021/10/04 03:07:39;ATH;Alitalia;Boeing 767
0000165040;2021/10/04 02:58:23;ATH;Alitalia;Boeing 767
0000189248;2021/10/04 02:32:09;ATH;Alitalia;Boeing 767
0000029420;2021/10/04 01:54:45;ATH;Alitalia;Boeing 767
0000118092;2021/10/04 01:11:19;ATH;Alitalia;Boeing 767
0000144755;2021/10/03 16:48:31;ATH;Alitalia;Boeing 767
0000165310;2021/10/03 15:12:31;ATH;Alitalia;Boeing 767
0000105296;2021/10/03 14:07:05;ATH;Alitalia;Boeing 767
0000135915;2021/10/03 12:57:20;ATH;Alitalia;Boeing 767
0000010194;2021/10/03 11:57:49;ATH;Alitalia;Boeing 767
