0000064888;2021/06/05 15:51:35;FCO;Air France;Airbus A321
0000105011;2021/06/05 14:54:19;FCO;Air France;Airbus A321
0000153886;2021/06/05 13:14:19;FCO;Air France;Airbus A321
0000026757;2021/06/05 12:20:58;FCO;Air France;Airbus A321
0000053188;2021/06/05 10:38:12;FCO;Air France;Airbus A321
0000010474;2021/06/05 10:28:04;FCO;Air France;Airbus A321
0000065363;2021/06/05 06:44:33;FCO;Air France;Airbus A321
0000196901;2021/06/05 06:18:22;FCO;Air France;Airbus A321
0000171247;2021/06/05 06:06:07;FCO;Air France;Airbus A321
0000001519;2021/06/05 05:12:31;FCO;Air France;Airbus A321
0000152527;2021/06/05 04:41:50;FCO;Air France;Airbus A321
0000067961;2021/06/05 04:38:40;FCO;Air France;Airbus A321
0000183837;2021/06/05 04:16:51;FCO;Air France;Airbus A321
0000067271;2021/06/05 02:00:57;FCO;Air France;Airbus A321
0000030418;2021/06/04 17:25:16;FCO;Air France;Airbus A321
0000006176;2021/06/04 14:05:15;FCO;Air France;Airbus A321
0000131460;2021/06/04 13:18:34;FCO;Air France;Airbus A321
0000142450;2021/06/04 11:08:37;FCO;Air France;Airbus A321
0000028658;2021/06/04 10:22:36;FCO;Air France;Airbus A321
0000158822;2021/06/04 09:16:13;FCO;Air France;Airbus A321
0000148645;2021/06/04 06:41:50;FCO;Air France;Airbus A321
0000024909;2021/06/04 03:58:04;FCO;Air France;Airbus A321
0000098563;2021/06/04 02:02:33;FCO;Air France;Airbus A321
0000060514;2021/06/04 00:52:35;FCO;Air France;Airbus A321
0000014113;2021/06/03 17:42:56;FCO;Air France;Airbus A321
0000123097;2021/06/03 16:48:08;FCO;Air France;Airbus A321
0000173312;2021/06/03 16:41:39;FCO;Air France;Airbus A321
0000006079;2021/06/03 14:06:17;FCO;Air France;Airbus A321
0000101618;2021/06/03 12:10:40;FCO;Air France;Airbus A321
0000080651;2021/06/03 10:20:55;FCO;Air France;Airbus A321
0000036631;2021/06/03 09:52:11;FCO;Air France;Airbus A321
0000013638;2021/06/03 09:50:47;FCO;Air France;Airbus A321
0000084405;2021/06/03 09:48:18;FCO;Air France;Airbus A321
0000062460;2021/06/03 06:08:32;FCO;Air France;Airbus A321
0000052248;2021/06/03 04:03:11;FCO;Air France;Airbus A321
0000168366;2021/06/02 16:56:12;FCO;Air France;Airbus A321
0000110295;2021/06/02 15:49:51;FCO;Air France;Airbus A321
0000091287;2021/06/02 13:53:20;FCO;Air France;Airbus A321
0000107969;2021/06/02 11:51:09;FCO;Air France;Airbus A321
0000198810;2021/06/02 11:33:13;FCO;Air France;Airbus A321
0000024231;2021/06/02 11:04:01;FCO;Air France;Airbus A321
0000148752;2021/06/02 10:07:14;FCO;Air France;Airbus A321
