0000029408;2023/07/08 14:24:26;TXL;Aeroflot;Airbus A320
0000181986;2023/07/08 13:05:29;TXL;Aeroflot;Airbus A320
0000022834;2023/07/08 09:33:52;TXL;Aeroflot;Airbus A320
0000154351;2023/07/08 08:42:01;TXL;Aeroflot;Airbus A320
0000188843;2023/07/08 08:33:17;TXL;Aeroflot;Airbus A320
0000098026;2023/07/08 03:54:23;TXL;Aeroflot;Airbus A320
0000056232;2023/07/08 01:38:23;TXL;Aeroflot;Airbus A320
0000119159;2023/07/07 17:58:48;TXL;Aeroflot;Airbus A320
0000101045;2023/07/07 16:43:34;TXL;Aeroflot;Airbus A320
0000063258;2023/07/07 16:10:40;TXL;Aeroflot;Airbus A320
0000163071;2023/07/07 07:14:28;TXL;Aeroflot;Airbus A320
0000135615;2023/07/07 06:44:20;TXL;Aeroflot;Airbus A320
0000034449;2023/07/07 03:21:16;TXL;Aeroflot;Airbus A320
0000190394;2023/07/07 02:26:35;TXL;Aeroflot;Airbus A320
0000023250;2023/07/07 01:21:44;TXL;Aeroflot;Airbus A320
0000052019;2023/07/07 00:31:45;TXL;Aeroflot;Airbus A320
0000005562;2023/07/06 14:02:47;TXL;Aeroflot;Airbus A320
0000070949;2023/07/06 13:16:46;TXL;Aeroflot;Airbus A320
0000131345;2023/07/06 07:58:48;TXL;Aeroflot;Airbus A320
0000175700;2023/07/06 05:59:27;TXL;Aeroflot;Airbus A320
0000092341;2023/07/06 01:58:19;TXL;Aeroflot;Airbus A320
0000094354;2023/07/06 00:34:18;TXL;Aeroflot;Airbus A320
0000055535;2023/07/05 17:48:50;TXL;Aeroflot;Airbus A320
0000030099;2023/07/05 17:41:54;TXL;Aeroflot;Airbus A320
0000072127;2023/07/05 17:34:53;TXL;Aeroflot;Airbus A320
0000040682;2023/07/05 11:33:43;TXL;Aeroflot;Airbus A320
0000130877;2023/07/05 10:14:40;TXL;Aeroflot;Airbus A320
0000177896;2023/07/05 09:56:14;TXL;Aeroflot;Airbus A320
0000140451;2023/07/05 08:59:55;TXL;Aeroflot;Airbus A320
0000070528;2023/07/05 03:45:01;TXL;Aeroflot;Airbus A320
0000067982;2023/07/05 00:29:24;TXL;Aeroflot;Airbus A320
