0000108485;2022/01/07 16:20:32;MAD;Lufthansa;Boeing 777
0000112057;2022/01/07 15:04:44;MAD;Lufthansa;Boeing 777
0000178308;2022/01/07 14:39:58;MAD;Lufthansa;Boeing 777
0000107037;2022/01/07 14:15:14;MAD;Lufthansa;Boeing 777
0000164674;2022/01/07 13:08:53;MAD;Lufthansa;Boeing 777
0000018931;2022/01/07 11:59:49;MAD;Lufthansa;Boeing 777
0000088318;2022/01/07 09:18:48;MAD;Lufthansa;Boeing 777
0000188393;2022/01/07 09:13:50;MAD;Lufthansa;Boeing 777
0000015347;2022/01/07 07:45:13;MAD;Lufthansa;Boeing 777
0000148227;2022/01/07 07:42:36;MAD;Lufthansa;Boeing 777
0000140455;2022/01/07 06:46:09;MAD;Lufthansa;Boeing 777
0000142667;2022/01/07 00:50:53;MAD;Lufthansa;Boeing 777
0000000999;2022/01/06 17:16:15;MAD;Lufthansa;Boeing 777
0000163233;2022/01/06 16:47:59;MAD;Lufthansa;Boeing 777
0000160857;2022/01/06 16:28:28;MAD;Lufthansa;Boeing 777
0000066770;2022/01/06 14:15:23;MAD;Lufthansa;Boeing 777
0000101517;2022/01/06 13:57:28;MAD;Lufthansa;Boeing 777
0000026890;2022/01/06 10:12:09;MAD;Lufthansa;Boeing 777
0000099618;2022/01/06 09:35:44;MAD;Lufthansa;Boeing 777
0000171793;2022/01/06 07:07:39;MAD;Lufthansa;Boeing 777
0000102747;2022/01/06 06:45:09;MAD;Lufthansa;Boeing 777
0000029082;2022/01/05 17:52:32;MAD;Lufthansa;Boeing 777
0000150971;2022/01/05 12:47:16;MAD;Lufthansa;Boeing 777
0000131019;2022/01/05 10:06:41;MAD;Lufthansa;Boeing 777
0000153378;2022/01/05 07:31:57;MAD;Lufthansa;Boeing 777
0000113426;2022/01/05 06:36:46;MAD;Lufthansa;Boeing 777
0000007657;2022/01/05 04:21:58;MAD;Lufthansa;Boeing 777
0000100423;2022/01/04 13:24:56;MAD;Lufthansa;Boeing 777
0000088702;2022/01/04 13:00:32;MAD;Lufthansa;Boeing 777
0000184321;2022/01/04 11:04:04;MAD;Lufthansa;Boeing 777
0000174116;2022/01/04 08:58:43;MAD;Lufthansa;Boeing 777
0000183017;2022/01/04 08:32:16;MAD;Lufthansa;Boeing 777
